preco,carro,foto_url,fornecedor,quantidade,categoria,id,created_date,updated_date,created_by_id,created_by,is_sample
"28","'89 Mazda Savanna RX-7 FC3S","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/92d468ee6_image.jpg","Hot Wheels","1","Mainline","69f95d1e6c881488fed87561","2026-05-05T02:59:42.817000","2026-05-05T03:52:39.644000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"20","Time Shifter","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/ee969c817_image.jpg","Hot Wheels","1","Mainline","69f95d048fc57dba965c03fa","2026-05-05T02:59:16.620000","2026-05-05T03:52:47.315000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"25","Fiat Beast of Turin","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/bf7447942_image.jpg","Hot Wheels","1","Mainline","69f95cc90a02f0752419547c","2026-05-05T02:58:17.225000","2026-05-05T03:52:57.862000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"27","87 Ford Sierra Cosworth","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/472f4b57b_image.jpg","Hot Wheels","1","Mainline","69f95caed71ec0b04cc4497a","2026-05-05T02:57:50.164000","2026-05-05T03:53:04.961000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"45","87 Dodge D100","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/1f09c4a8c_image.jpg","Hot Wheels","1","Mainline","69f95a87991445a0144a7222","2026-05-05T02:48:39.604000","2026-05-05T03:53:09.014000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"40","Hot Wheels","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/badc7f5eb_image.jpg","Hot Wheels","1","Silver Series","69f95a6e4a8aa78ea8bca8a0","2026-05-05T02:48:14.900000","2026-05-05T03:53:18.953000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"36","Hot Wheels 73 Jeep J10","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/f4961d86a_image.jpg","Hot Wheels","1","Mainline","69f95a59991445a0144a720f","2026-05-05T02:47:53.879000","2026-05-05T03:53:27.125000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"35","Custom / Personalise '72 Chevy LUV","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/5041bd89b_image.jpg","Hot Wheels","1","Mainline","69f95a3eda45f508f58be79c","2026-05-05T02:47:26.005000","2026-05-05T03:53:33.802000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"30","'99 Ford F-150 SVT Lightning","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/ffe39e81b_image.jpg","Hot Wheels","1","Mainline","69f95a289e67431c6365dace","2026-05-05T02:47:04.330000","2026-05-05T03:53:38.035000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"30","Hot Wheels Ford F 150","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/6f71b02f5_image.jpg","Hot Wheels","1","Mainline","69f95a07ae26b5b0a647dfd8","2026-05-05T02:46:31.831000","2026-05-05T03:53:42.686000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"35","Drift-ender","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/53ab9ffaa_image.jpg","Hot Wheels","1","Mainline","69f959df76048642cd62a6be","2026-05-05T02:45:51.723000","2026-05-05T03:53:47.909000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"25","Matchbox Nissan Datsun 510","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/2ec012745_image.jpg","Matchbox","1","Mainline","69f959c4bad77dd0b0bbf8f5","2026-05-05T02:45:24.722000","2026-05-05T03:53:53.555000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"35","Hot Wheels Barbie Van","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/c32ca17e1_image.jpg","Hot Wheels","1","","69f9599682f30c02df06913f","2026-05-05T02:44:38.654000","2026-05-12T15:27:15.928000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"34","Bounce 'N' Bass","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/33505842d_image.jpg","Hot Wheels","2","Mainline","69f9596d34919911b3b85bdf","2026-05-05T02:43:57.292000","2026-05-05T03:53:57.908000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"35","Hot Wheels '51 Chevy","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/00b51918c_image.jpg","Hot Wheels","2","Mainline","69f95953f83dca0e832f03d9","2026-05-05T02:43:31.337000","2026-05-11T19:26:26.816000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"85","Mercedes-Benz 290 SEL 3.9 AMG","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/a98a42a46_image.jpg","Hot Wheels","1","Premium","69f941eee7d0f68a4675c518","2026-05-05T01:03:42.917000","2026-05-05T03:43:42.797000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"70","Ford GT","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/2a2e6c86a_image.jpg","Hot Wheels","1","Premium","69f941ce4aa40ecdeb6afce6","2026-05-05T01:03:10.203000","2026-05-05T03:43:30.912000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"75","'67 Custom Mustang","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/9d10b20e9_image.jpg","Hot Wheels","1","Premium","69f941b58a9fb2cdd99e2059","2026-05-05T01:02:45.695000","2026-05-05T03:43:24.509000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"70","'77 Toyota Celica","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/769a7b8ba_image.jpg","Hot Wheels","2","Premium","69f94188d2f5e74b2d608988","2026-05-05T01:02:00.839000","2026-05-05T03:43:18.249000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"115","Hot Wheels Barbie","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/4f8fa8c89_image.jpg","Hot Wheels","0","Premium","69f9416e4b36fe2ec0034d26","2026-05-05T01:01:34.062000","2026-05-12T15:26:56.859000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"90","'69 Ford Torino Talladega","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/2112023ed_image.jpg","Hot Wheels","1","Premium","69f940fffd4b22498cd68d23","2026-05-05T00:59:43.178000","2026-05-05T03:43:05.194000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"80","2019 Jeep Grand Cherokee Trackhawk","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/7e493441f_image.jpg","Hot Wheels","1","Premium","69f93960573a5f474a5b8e0d","2026-05-05T00:27:12.198000","2026-05-05T03:43:00.305000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"80","Thrill Climbers","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/26c04037b_image.jpg","Hot Wheels","1","Premium","69f9394b4a8c2b2a7e8b2402","2026-05-05T00:26:51.110000","2026-05-05T03:42:42.591000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"50","Custom  Automobiles","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/6d71f1c93_image.jpg","Hot Wheels","1","Silver Series","69f93930a1f32b6f8ed21cd8","2026-05-05T00:26:24.220000","2026-05-05T03:42:35.907000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"60","1967 Custom / Personalise Mustang","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/390673d2b_image.jpg","Hot Wheels","1","Silver Series","69f938f1da45f508f58bd0e5","2026-05-05T00:25:21.680000","2026-05-05T03:42:26.984000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"70","'65 Mustang 2+2 Fastback","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/22842ee5f_image.jpg","Hot Wheels","2","Silver Series","69f938d87093e59df00790a9","2026-05-05T00:24:56.560000","2026-05-05T03:42:14.232000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"60","1971 Lamborghini Miura SV","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/778bb5265_image.jpg","Hot Wheels","1","Silver Series","69f938bb18c71b10d6b36e1b","2026-05-05T00:24:27.531000","2026-05-05T03:42:08.546000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"60","Honda S800 Racing","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/67d838d04_image.jpg","Hot Wheels","1","Silver Series","69f938993ad72371644a89f9","2026-05-05T00:23:53.297000","2026-05-05T03:42:04.831000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"60","Porsche 914","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/225fb4430_image.jpg","Hot Wheels","1","Silver Series","69f9387f31e2cf6a5250f686","2026-05-05T00:23:27.110000","2026-05-05T03:42:00.510000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"50","Hybrid Speed","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/a8b025ddb_image.jpg","Hot Wheels","1","Silver Series","69f9386534919911b3b8380a","2026-05-05T00:23:01.508000","2026-05-05T03:41:55.723000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"35","'77 Ford F-150 Raptor","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/1fa8d04e8_image.jpg","Hot Wheels","1","","69f8df0e7bf92ac664693a78","2026-05-04T18:01:50.659000","2026-05-04T18:01:50.659000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"25","Hot Wheels Audi 90 Quattro","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/14afb2ac9_image.jpg","Hot Wheels","1","","69f8def062e8ba10be754290","2026-05-04T18:01:20.573000","2026-05-04T18:01:20.573000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"28","CUSTOM '78 FORD MUSTANG GT","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/8ed3c0a3e_image.jpg","Hot Wheels","1","Mainline","69f8deba5cbea054391274e0","2026-05-04T18:00:26.307000","2026-05-05T03:54:23.520000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"30","Land Rover Defender","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/7cea5d0d5_image.jpg","Hot Wheels","1","Mainline","69f8de8b142c015dcb040a92","2026-05-04T17:59:39.183000","2026-05-05T03:54:28.331000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"70","2002 PONTIAC® FIREBIRD™","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/198793528_93FDC9A9-481A-4F88-80FB-55CA19B114C5.jpeg","Hot Wheels","1","Premium","69f8b18efca5d4aed3a7b0bf","2026-05-04T14:47:42.141000","2026-05-05T03:39:38.119000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"75","Porsche 914 Safari","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/00cf83f55_A239B9A9-6983-4BA3-8E18-B4D9EB5EAB6F.jpeg","Hot Wheels","1","Premium","69f8b1580b035fcdd0a635b7","2026-05-04T14:46:48.793000","2026-05-05T03:39:43.918000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"115","Fast & Furious","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/e2fb74ec1_6442606C-6F2A-4122-8D3D-B4D588851FD9.jpeg","Hot Wheels","1","Premium","69f8b140705f8bb6d75233c0","2026-05-04T14:46:24.674000","2026-05-05T03:39:50.188000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"85","Porsche 911 GT2 RS Scale 160","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/9b0ce76a6_F8CDA6F1-521A-422A-91D7-91C1DF5A5DC3.jpeg","Gulf","3","Premium","69f8b0f6c70eda18a7e6bf89","2026-05-04T14:45:10.493000","2026-05-11T19:39:21.967000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"80","Porsche 918 Spyder","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/6467acb16_31F8FF5F-BCFF-494F-B9C2-60C239D9BF40.jpeg","Gulf","3","Premium","69f8b0c5ab288135ef4b0b5c","2026-05-04T14:44:21.171000","2026-05-11T19:39:33.354000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"180","Hot Wheels Ferrari 5-Pack","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/14b875b7d_2cde6ada-ccad-4dd3-978f-024fda7fdd78.jpeg","Hot Wheels","3","Pack","69f8b0a6f3b7a56a5911517c","2026-05-04T14:43:50.526000","2026-05-06T23:02:42.289000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"200","The Mystery Machine","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/a97b66d34_A1E8348D-9229-4BD0-A8CD-67DA8813A090.jpeg","Hot Wheels","1","Premium","69f8b0856caad1832613e1ad","2026-05-04T14:43:17.816000","2026-05-05T03:40:28.280000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"75","1993 Toyota 4Runner","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/0a06999fe_35170BE1-D9FB-4DDD-A1EB-0643A4B81703.jpeg","Hot Wheels","1","Premium","69f88b7b56de14a70c097258","2026-05-04T12:05:15.706000","2026-05-05T03:40:34.547000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
"35","Porsche  2026","https://base44.app/api/apps/69f36c3068d6d60b163e7433/files/mp/public/69f36c3068d6d60b163e7433/9fd71e196_5F46DF2E-0FD3-4CC6-9D8A-DF5E968C0BC1.jpeg","Hot Wheels","4","Mainline","69f88b5704469c68e40a29fd","2026-05-04T12:04:39.685000","2026-05-11T19:14:23.768000","69f7fcc0b457ed2120e16ae2","gobueno269@gmail.com","false"
